id	subject	predicate	object	relation	knowledge_source
urn:uuid:924a9d51-d6a3-44c7-8218-457dfb8cdab6	356514	biolink:related_to	357041	biolink:related_to	bolt://localhost:7687
urn:uuid:f026a3f4-173b-4b80-b2ad-d3292cdf789e	357041	biolink:related_to	357009	biolink:related_to	bolt://localhost:7687
urn:uuid:afa140ba-eb00-43cc-be66-ed9245676ecd	357041	biolink:related_to	356514	biolink:related_to	bolt://localhost:7687
urn:uuid:54f79c02-50d0-4668-aacb-a1646f5af99e	357041	biolink:related_to	356972	biolink:related_to	bolt://localhost:7687
urn:uuid:e0c8298a-7d23-49a0-b7fe-ef7c49550a74	357041	biolink:related_to	358464	biolink:related_to	bolt://localhost:7687
urn:uuid:1e23285c-3dc7-4487-9f84-60f9b7e79ca2	358367	biolink:related_to	356515	biolink:related_to	bolt://localhost:7687
urn:uuid:31cc54e1-6f61-4290-ac76-5ed70c90846d	356516	biolink:related_to	357798	biolink:related_to	bolt://localhost:7687
urn:uuid:9ba4a3b7-3449-42b4-9138-18851675e5aa	356516	biolink:related_to	356518	biolink:related_to	bolt://localhost:7687
urn:uuid:9d484d47-e715-4a3b-b0f4-b0438b6a0ed9	356516	biolink:related_to	356520	biolink:related_to	bolt://localhost:7687
urn:uuid:2b8075fd-fc9e-40a8-a582-29eb62916089	356516	biolink:related_to	357051	biolink:related_to	bolt://localhost:7687
urn:uuid:0af02b89-3dff-45c5-8a74-9c2f1fa356bf	356518	biolink:related_to	356516	biolink:related_to	bolt://localhost:7687
urn:uuid:0addfcbe-2836-437d-8c31-6c9f8469165c	356518	biolink:related_to	358357	biolink:related_to	bolt://localhost:7687
urn:uuid:75f9f643-be9d-4d99-aea3-ba44651837b6	356517	biolink:related_to	356530	biolink:related_to	bolt://localhost:7687
urn:uuid:cb50450b-0e3d-44e6-b3e3-e9656234de36	358357	biolink:related_to	356518	biolink:related_to	bolt://localhost:7687
urn:uuid:af02e447-13b5-4fcd-8972-f2f8acaecfce	356519	biolink:related_to	356523	biolink:related_to	bolt://localhost:7687
urn:uuid:60f4461f-f21c-4201-8ac8-3f3bb14eb2c1	356519	biolink:related_to	356818	biolink:related_to	bolt://localhost:7687
urn:uuid:9383f6fd-65ff-45e5-aa8c-fc064a2031ed	356519	biolink:related_to	356822	biolink:related_to	bolt://localhost:7687
urn:uuid:f0fbc481-7613-41a6-8aa6-c46148bd1ad3	356519	biolink:related_to	357191	biolink:related_to	bolt://localhost:7687
urn:uuid:5d473574-5166-4cdd-bed9-f7cc802c06bc	356818	biolink:related_to	356519	biolink:related_to	bolt://localhost:7687
urn:uuid:893ed486-b694-407a-887f-55e546c05ba9	356818	biolink:related_to	358482	biolink:related_to	bolt://localhost:7687
urn:uuid:505ca78a-4350-4db6-bb21-94e37e1d618c	356822	biolink:related_to	356519	biolink:related_to	bolt://localhost:7687
urn:uuid:25af35cc-d8b0-4eb9-96c4-4a0b9203f605	358359	biolink:related_to	356520	biolink:related_to	bolt://localhost:7687
urn:uuid:d520c1e8-74a9-4f5e-a756-71c2ebe57dea	356521	biolink:related_to	358453	biolink:related_to	bolt://localhost:7687
urn:uuid:ed5e7a15-bc6d-414d-bca5-fe79c97de619	356521	biolink:related_to	356757	biolink:related_to	bolt://localhost:7687
urn:uuid:4e74da4a-e5d9-41bc-950d-e0703ee30b60	356521	biolink:related_to	356760	biolink:related_to	bolt://localhost:7687
urn:uuid:04181aea-fa06-4b80-86c4-e4c0e95416ec	356521	biolink:related_to	356763	biolink:related_to	bolt://localhost:7687
urn:uuid:fb642fff-5445-4b96-88dd-43a1e175a23f	356521	biolink:related_to	356766	biolink:related_to	bolt://localhost:7687
urn:uuid:5837dc65-fa2e-44bb-b79b-5dee9ddaa051	356763	biolink:related_to	356521	biolink:related_to	bolt://localhost:7687
urn:uuid:1c31e6f6-9993-4bff-86ce-c7035cebbd85	356763	biolink:related_to	356824	biolink:related_to	bolt://localhost:7687
urn:uuid:31adb0eb-7a77-47a3-829c-726a18398ef7	356763	biolink:related_to	356827	biolink:related_to	bolt://localhost:7687
urn:uuid:38928b03-029e-4d9d-8ab5-ab6a7a86cac8	356766	biolink:related_to	356521	biolink:related_to	bolt://localhost:7687
urn:uuid:9b9f0a24-ebf9-42ad-adfa-1aac7467767c	356766	biolink:related_to	356831	biolink:related_to	bolt://localhost:7687
urn:uuid:fda2a1e2-9408-41ca-9b02-6305c2778c8d	356766	biolink:related_to	356834	biolink:related_to	bolt://localhost:7687
urn:uuid:97781291-f879-4ad0-8f18-03eabde0ecf8	356522	biolink:related_to	356543	biolink:related_to	bolt://localhost:7687
urn:uuid:0582d83c-2dcf-4ea1-8018-95ceb63e6b2a	356522	biolink:related_to	356557	biolink:related_to	bolt://localhost:7687
urn:uuid:19143f78-3b4f-4ae9-82a2-aa86d90e8f37	356527	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:ad9208e9-cd04-41c8-83e5-ea6251dcd954	356529	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:8a99186e-02eb-459c-83dd-da82dfa398c0	356529	biolink:related_to	356786	biolink:related_to	bolt://localhost:7687
urn:uuid:6b18a866-a89c-49f3-b575-4d4d9170ca23	356529	biolink:related_to	356819	biolink:related_to	bolt://localhost:7687
urn:uuid:9e061dfc-92ec-4271-bb92-bb7d34809042	356541	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:5f0d05cf-9a47-489f-8d87-7a098f33291e	356559	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:bed9bf39-d242-496c-b749-11ffc52d09aa	356563	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:dac61b14-091f-41e9-a79d-5612783256db	356565	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:31bf5a9d-60d4-49c2-96db-83877609bce1	356567	biolink:related_to	356525	biolink:related_to	bolt://localhost:7687
urn:uuid:b06fbcf2-34f0-44f5-a59c-8ff38654b107	357444	biolink:related_to	356526	biolink:related_to	bolt://localhost:7687
urn:uuid:a3c15f84-620d-490c-8184-d522df6242fd	357444	biolink:related_to	357433	biolink:related_to	bolt://localhost:7687
urn:uuid:ef7c732d-4be6-4b9a-ab5e-b74f57ce3913	357455	biolink:related_to	356526	biolink:related_to	bolt://localhost:7687
urn:uuid:071dbce0-4a7b-40a7-b2a8-94c087ec4681	357455	biolink:related_to	357458	biolink:related_to	bolt://localhost:7687
urn:uuid:18ef2e5c-6f5f-4d7f-aca3-1c8a3782a5f9	357455	biolink:related_to	357461	biolink:related_to	bolt://localhost:7687
urn:uuid:698a653b-d268-435c-8781-4b8e0d6f642c	357495	biolink:related_to	356526	biolink:related_to	bolt://localhost:7687
urn:uuid:47e45acb-7f66-4126-a5a6-f52372e40830	356798	biolink:related_to	356528	biolink:related_to	bolt://localhost:7687
urn:uuid:124e9b33-0a10-4d10-b985-de28b1648a82	356798	biolink:related_to	357449	biolink:related_to	bolt://localhost:7687
urn:uuid:a76f9936-cd12-45ab-90e2-18139aa2e388	356798	biolink:related_to	357451	biolink:related_to	bolt://localhost:7687
urn:uuid:e9aeb89d-6590-4302-89d4-6e6d78fa76f8	356798	biolink:related_to	357550	biolink:related_to	bolt://localhost:7687
urn:uuid:0dd8fb1d-2594-446c-8a0a-fa8f9468f81b	356798	biolink:related_to	357848	biolink:related_to	bolt://localhost:7687
urn:uuid:7ac7be95-7f6d-445b-82b2-57890d9271c4	356798	biolink:related_to	358348	biolink:related_to	bolt://localhost:7687
urn:uuid:3e1495f7-39ff-455c-b599-c1fcc6c6b7a2	356798	biolink:related_to	358355	biolink:related_to	bolt://localhost:7687
urn:uuid:c0ed5b39-8d53-4c7f-ad84-cde0a91a0c7d	356798	biolink:related_to	358358	biolink:related_to	bolt://localhost:7687
urn:uuid:202ef297-081a-4ea8-8f9b-234a0bf637dc	356798	biolink:related_to	358401	biolink:related_to	bolt://localhost:7687
urn:uuid:5869ed85-c77f-4a48-949e-f6cddf1db2a2	356798	biolink:related_to	358698	biolink:related_to	bolt://localhost:7687
urn:uuid:d44b2176-7a52-4cb2-a3cf-e452dc202b67	357197	biolink:related_to	356528	biolink:related_to	bolt://localhost:7687
urn:uuid:c8294f5d-479d-4e4b-a3b4-6585d6045d78	357197	biolink:related_to	357439	biolink:related_to	bolt://localhost:7687
urn:uuid:561fbb52-5fdb-47de-b364-6c9bc35b6eca	357197	biolink:related_to	357723	biolink:related_to	bolt://localhost:7687
urn:uuid:dc1ae7e1-dc7e-4ca7-87f8-c42ff56f7f5f	357547	biolink:related_to	356528	biolink:related_to	bolt://localhost:7687
urn:uuid:2cbc6588-6430-4c73-abf4-813de658cdc6	358363	biolink:related_to	356528	biolink:related_to	bolt://localhost:7687
urn:uuid:2227cb6f-41a6-46e4-87cc-8201c2c01a06	358363	biolink:related_to	357200	biolink:related_to	bolt://localhost:7687
urn:uuid:86fcad52-0bea-4893-b556-59e968ab90c1	358363	biolink:related_to	358494	biolink:related_to	bolt://localhost:7687
urn:uuid:b2fab5d9-318c-4b70-b156-8766a3f9c4c5	356786	biolink:related_to	356529	biolink:related_to	bolt://localhost:7687
urn:uuid:119b1c15-7cb0-462a-aa2a-39509c55f3fb	356786	biolink:related_to	356927	biolink:related_to	bolt://localhost:7687
urn:uuid:8254cae0-6119-4b9a-94c6-a553e75f843e	356786	biolink:related_to	356937	biolink:related_to	bolt://localhost:7687
urn:uuid:6de3f92e-ad89-4cf0-8ce2-4c89659fc2d2	356786	biolink:related_to	357089	biolink:related_to	bolt://localhost:7687
urn:uuid:1c4e2f4c-b6ea-49ab-be55-95e07ebee4ca	356786	biolink:related_to	357250	biolink:related_to	bolt://localhost:7687
urn:uuid:db693b95-6b3d-4f3a-a9db-ca1e5137fb0e	356786	biolink:related_to	357265	biolink:related_to	bolt://localhost:7687
urn:uuid:d20e4db9-2e5d-49b8-998c-c6cbf8c9f262	356786	biolink:related_to	358370	biolink:related_to	bolt://localhost:7687
urn:uuid:a984f7dd-6d60-45a0-a1c4-1f0750f1eb29	356819	biolink:related_to	356529	biolink:related_to	bolt://localhost:7687
urn:uuid:e8b0c9e4-1edf-4e15-afdc-672fb2d1ae61	356819	biolink:related_to	356812	biolink:related_to	bolt://localhost:7687
urn:uuid:a083c6c9-bcd3-45a1-b7c3-dd276b168719	356677	biolink:related_to	356530	biolink:related_to	bolt://localhost:7687
urn:uuid:046346aa-03cb-4c76-86af-1fcc2b5b0a50	357567	biolink:related_to	356530	biolink:related_to	bolt://localhost:7687
urn:uuid:57dd6a2b-b396-4d02-bacd-b7cbab5fc68a	356532	biolink:related_to	358632	biolink:related_to	bolt://localhost:7687
urn:uuid:c4ada1a3-39ec-42ec-8190-10f940fe2c98	356535	biolink:related_to	356533	biolink:related_to	bolt://localhost:7687
urn:uuid:4caa27dd-551c-42d4-a4c7-71985e6d9c5f	356535	biolink:related_to	358768	biolink:related_to	bolt://localhost:7687
urn:uuid:0e0f627e-4b1a-490c-bc96-11f98a8ee6db	356551	biolink:related_to	356533	biolink:related_to	bolt://localhost:7687
urn:uuid:0aebc535-809d-4e24-88b0-c50d24139606	356553	biolink:related_to	356533	biolink:related_to	bolt://localhost:7687
urn:uuid:14d33466-ea40-4996-8791-a66aacc46bd8	356562	biolink:related_to	356533	biolink:related_to	bolt://localhost:7687
urn:uuid:7801e87f-ff54-44b4-8e45-650e55f336f5	356534	biolink:related_to	358642	biolink:related_to	bolt://localhost:7687
urn:uuid:02033508-a4f1-4d55-9374-273db28a171d	358768	biolink:related_to	356535	biolink:related_to	bolt://localhost:7687
urn:uuid:ab30347b-6b99-4285-8fdb-73bf2512bfc3	356536	biolink:related_to	358632	biolink:related_to	bolt://localhost:7687
urn:uuid:1503bd86-c61c-44fc-b1b3-3e7ef65b39f8	356537	biolink:related_to	356543	biolink:related_to	bolt://localhost:7687
urn:uuid:bbcf35e4-f715-4b8f-b8d9-bf1340ec4092	356812	biolink:related_to	356539	biolink:related_to	bolt://localhost:7687
urn:uuid:4dc0a970-0e4c-4082-bb33-14b9ba3d3047	356812	biolink:related_to	356927	biolink:related_to	bolt://localhost:7687
urn:uuid:021db67c-02ed-486a-a6b8-b9677a36db1d	356812	biolink:related_to	356937	biolink:related_to	bolt://localhost:7687
urn:uuid:479684b3-997d-4c27-93ac-8881a4d2f9c4	356812	biolink:related_to	357089	biolink:related_to	bolt://localhost:7687
urn:uuid:457e6801-ef3d-4f10-ae5d-a2a1a6d187de	356812	biolink:related_to	357250	biolink:related_to	bolt://localhost:7687
urn:uuid:fff95832-2eec-480e-a0cb-e152d3ab34c0	356812	biolink:related_to	357265	biolink:related_to	bolt://localhost:7687
urn:uuid:5d947622-3feb-4c5a-9c77-749028ddc244	356812	biolink:related_to	356630	biolink:related_to	bolt://localhost:7687
urn:uuid:4e42404f-bf57-44f7-bdd4-1b3ef36f0698	356812	biolink:related_to	356819	biolink:related_to	bolt://localhost:7687
urn:uuid:107a6a71-80da-4874-a958-636a680c2657	356812	biolink:related_to	356825	biolink:related_to	bolt://localhost:7687
urn:uuid:4e61c245-ed51-40d0-a522-04e4b75ae0ca	356812	biolink:related_to	357590	biolink:related_to	bolt://localhost:7687
urn:uuid:5cf98ce5-7140-4ce5-b2f7-13d949dc5287	356542	biolink:related_to	357652	biolink:related_to	bolt://localhost:7687
urn:uuid:a0072e58-013a-4007-9ed5-6d1124051dc6	356545	biolink:related_to	356543	biolink:related_to	bolt://localhost:7687
urn:uuid:6215188e-1660-43af-803b-d85cf9acc730	356549	biolink:related_to	356543	biolink:related_to	bolt://localhost:7687
urn:uuid:b8ef6f9a-ee19-4f1f-86c9-06d1bcd61d2d	356578	biolink:related_to	356543	biolink:related_to	bolt://localhost:7687
urn:uuid:d03759bb-33f1-41ae-89a2-bff8c60a4897	356550	biolink:related_to	357652	biolink:related_to	bolt://localhost:7687
urn:uuid:b20c98fb-f5d1-4e26-af7f-60f60159b0dc	356554	biolink:related_to	358632	biolink:related_to	bolt://localhost:7687
urn:uuid:7b417cc7-7aee-47c2-bbd8-00e408215086	356555	biolink:related_to	356941	biolink:related_to	bolt://localhost:7687
urn:uuid:798a921a-5e1d-491f-baea-48447acd020a	356555	biolink:related_to	357040	biolink:related_to	bolt://localhost:7687
urn:uuid:6d43b288-6551-4007-b8bc-f6d8fc79de4c	356555	biolink:related_to	357328	biolink:related_to	bolt://localhost:7687
urn:uuid:1e9e343c-8943-42d8-b760-0339c7678cd0	356555	biolink:related_to	358489	biolink:related_to	bolt://localhost:7687
urn:uuid:27c47f1e-5350-41d4-ba04-69c7552cc6bc	357040	biolink:related_to	356555	biolink:related_to	bolt://localhost:7687
urn:uuid:7af4a6ff-580f-4594-bea5-f020f8a61aef	357328	biolink:related_to	356555	biolink:related_to	bolt://localhost:7687
urn:uuid:b0833407-9df3-47ff-82ab-0b8bdb30bbaa	358489	biolink:related_to	356555	biolink:related_to	bolt://localhost:7687
urn:uuid:c7dc3398-7c74-4b1a-b0fe-b0eb4f293174	358489	biolink:related_to	356858	biolink:related_to	bolt://localhost:7687
urn:uuid:b91d2392-5c6b-43a9-8d58-786163d20b09	358489	biolink:related_to	356881	biolink:related_to	bolt://localhost:7687
urn:uuid:0a289643-c93f-4162-8ef0-0d02a61ba665	358489	biolink:related_to	357445	biolink:related_to	bolt://localhost:7687
urn:uuid:1de5736c-fa80-4952-b31b-283cf7334d63	358469	biolink:related_to	356557	biolink:related_to	bolt://localhost:7687
urn:uuid:d5b8f65a-ee3d-4943-a47d-ef71011d086e	356561	biolink:related_to	356560	biolink:related_to	bolt://localhost:7687
urn:uuid:39b0266d-ef5e-41b8-a57a-b7e4d0f07f21	356561	biolink:related_to	357665	biolink:related_to	bolt://localhost:7687
urn:uuid:a46e9e82-a3a4-4a63-bfd2-caf2c5224714	356566	biolink:related_to	356560	biolink:related_to	bolt://localhost:7687
urn:uuid:a413ec36-14ed-4dfb-bc7c-cfbf4c48306c	358012	biolink:related_to	356560	biolink:related_to	bolt://localhost:7687
urn:uuid:a79133b4-5ac0-4bef-8389-2f1d140de3ab	358012	biolink:related_to	356688	biolink:related_to	bolt://localhost:7687
urn:uuid:ee41ee38-c1f9-4f37-a7a8-550bf65bf217	358012	biolink:related_to	358706	biolink:related_to	bolt://localhost:7687
urn:uuid:2613cad0-82ba-4c6d-8c63-986db4a737bd	357665	biolink:related_to	356561	biolink:related_to	bolt://localhost:7687
urn:uuid:963cbe01-0f99-46b2-923a-04f14a2e76cb	356568	biolink:related_to	358767	biolink:related_to	bolt://localhost:7687
urn:uuid:7637a705-9386-434f-b610-ef9fe5340c06	358767	biolink:related_to	358769	biolink:related_to	bolt://localhost:7687
urn:uuid:466f1b59-fe5d-45b6-95db-0e0edf4f6358	358767	biolink:related_to	356568	biolink:related_to	bolt://localhost:7687
urn:uuid:0461a460-2561-4070-810e-a609a430ff1e	358767	biolink:related_to	357090	biolink:related_to	bolt://localhost:7687
urn:uuid:5c30c2b9-9c72-4800-8859-75396a93caba	358767	biolink:related_to	357202	biolink:related_to	bolt://localhost:7687
urn:uuid:5f179599-873b-49a9-85fd-4554a9eac35f	358767	biolink:related_to	357726	biolink:related_to	bolt://localhost:7687
urn:uuid:6910117b-2461-4a74-b26e-8b5431a039d8	358767	biolink:related_to	357775	biolink:related_to	bolt://localhost:7687
urn:uuid:4bd83e59-0a5b-4e85-afd7-ea7c84ff0950	358767	biolink:related_to	357953	biolink:related_to	bolt://localhost:7687
urn:uuid:14f9e330-98f4-4149-aaea-9b187c40d99c	356569	biolink:related_to	357247	biolink:related_to	bolt://localhost:7687
urn:uuid:1bd4595a-9528-4239-9b0f-e55b94a71e0c	357247	biolink:related_to	356569	biolink:related_to	bolt://localhost:7687
urn:uuid:6daf19b6-6100-4409-9ed1-1d84c44adc76	357247	biolink:related_to	356605	biolink:related_to	bolt://localhost:7687
urn:uuid:e1cae69d-7474-43e6-87cc-6e7b20dacef9	357247	biolink:related_to	357463	biolink:related_to	bolt://localhost:7687
urn:uuid:7a4339b4-3e2f-49ab-841e-e5edb4af12ae	356573	biolink:related_to	356571	biolink:related_to	bolt://localhost:7687
urn:uuid:aca46e3e-e04b-422e-83a9-8278e4970e30	356572	biolink:related_to	357317	biolink:related_to	bolt://localhost:7687
urn:uuid:0f7919d0-dea8-44c4-916a-321745885d4c	356572	biolink:related_to	357374	biolink:related_to	bolt://localhost:7687
urn:uuid:194c8abb-4cc7-4ff4-a993-a443fa50a398	357374	biolink:related_to	356572	biolink:related_to	bolt://localhost:7687
urn:uuid:5150a026-97f4-4c69-aafb-a9fc969ef2c8	356574	biolink:related_to	357299	biolink:related_to	bolt://localhost:7687
urn:uuid:c69a4d2f-038e-4013-9b3b-c24d899e09a3	356575	biolink:related_to	357317	biolink:related_to	bolt://localhost:7687
urn:uuid:ac7c064d-d83a-48da-954f-ca962af96076	356577	biolink:related_to	357317	biolink:related_to	bolt://localhost:7687
urn:uuid:ade752ba-a8ac-49e2-8378-0ab8a27f0346	356579	biolink:related_to	358692	biolink:related_to	bolt://localhost:7687
urn:uuid:0bca7647-de97-4f16-a5aa-56c634c0347c	358692	biolink:related_to	358766	biolink:related_to	bolt://localhost:7687
urn:uuid:cc93bf7e-fff1-48a9-b230-cae69e8ee4f5	358692	biolink:related_to	356579	biolink:related_to	bolt://localhost:7687
urn:uuid:b2c35566-0969-4525-a8e2-538632df9310	356580	biolink:related_to	358393	biolink:related_to	bolt://localhost:7687
urn:uuid:7b708d92-5bac-41d0-a4e6-993a68cd2968	356580	biolink:related_to	356581	biolink:related_to	bolt://localhost:7687
urn:uuid:e214d859-196a-4ec4-a1a6-56a62aa18b91	356580	biolink:related_to	356585	biolink:related_to	bolt://localhost:7687
urn:uuid:6d6b2221-5fd0-4e14-91ac-23386d2c242f	358393	biolink:related_to	356580	biolink:related_to	bolt://localhost:7687
urn:uuid:d917f47e-c1d8-4abd-a147-3e7a70efdc8a	358393	biolink:related_to	358391	biolink:related_to	bolt://localhost:7687
urn:uuid:14e19459-2b02-4180-aec4-4725af9299dd	356581	biolink:related_to	356580	biolink:related_to	bolt://localhost:7687
urn:uuid:f572eec7-09dc-443b-92b7-758ac50d626a	356585	biolink:related_to	356580	biolink:related_to	bolt://localhost:7687
urn:uuid:b1d5d9e5-f193-45f1-ab61-f75debbe9a1b	356582	biolink:related_to	358508	biolink:related_to	bolt://localhost:7687
urn:uuid:c44b56f2-8a9e-4a95-9fad-8af5d9c361b0	356583	biolink:related_to	358510	biolink:related_to	bolt://localhost:7687
urn:uuid:8249c1e4-082c-4722-a18e-d28a28d8cfa1	356584	biolink:related_to	357415	biolink:related_to	bolt://localhost:7687
urn:uuid:c356e7d6-072a-4e08-866e-f49f8ede1333	357415	biolink:related_to	357171	biolink:related_to	bolt://localhost:7687
urn:uuid:b68bcfc0-9500-4222-adfd-7f99206fd96d	357415	biolink:related_to	356584	biolink:related_to	bolt://localhost:7687
urn:uuid:c987e4e6-9ee7-4dbc-8b5d-a3e0cf8b6750	357415	biolink:related_to	357418	biolink:related_to	bolt://localhost:7687
urn:uuid:75a341f2-101f-4b80-9d22-084b5862f6f4	357415	biolink:related_to	357421	biolink:related_to	bolt://localhost:7687
urn:uuid:474b2103-b70f-4a80-ab4b-df2d0a7887b7	357415	biolink:related_to	357506	biolink:related_to	bolt://localhost:7687
urn:uuid:66692eb0-19ef-4a09-a8ed-7ed55bf487a2	356586	biolink:related_to	358496	biolink:related_to	bolt://localhost:7687
urn:uuid:1c2cb553-ca34-4883-93d2-e8447343dfa9	358496	biolink:related_to	356586	biolink:related_to	bolt://localhost:7687
urn:uuid:8036bb29-77ff-4695-bbdb-84feebba4d90	358496	biolink:related_to	356981	biolink:related_to	bolt://localhost:7687
urn:uuid:81daa48f-a0f4-40dd-b43c-371a96ccab20	358496	biolink:related_to	358671	biolink:related_to	bolt://localhost:7687
urn:uuid:a3862844-146b-4207-a8d6-e9ff39a9d349	356587	biolink:related_to	358433	biolink:related_to	bolt://localhost:7687
urn:uuid:3d57ea3f-b1fa-4a99-aa99-b340587716de	356588	biolink:related_to	358671	biolink:related_to	bolt://localhost:7687
urn:uuid:d8646670-15ec-4129-aff1-b299c46217a1	356989	biolink:related_to	357488	biolink:related_to	bolt://localhost:7687
urn:uuid:6a2719c3-7988-4278-9965-e56500a0c890	356989	biolink:related_to	356589	biolink:related_to	bolt://localhost:7687
